Author,Comment,Likes,Replies,Date
"@Kamalthapa0005","First kura ta most of the nepali haru labors Kam ma aauxa including ma...taivayara yasto investment ko knowledge&#39;s nai hudina...<br>Second kura vanako 99%nepali haru le kunaii business ma Lagani gardinan ya ta 3 floor ko Ghar banauxa. Hawo ma kii land kinara plotting garxan Ani k<br>Kai hunxa ta..",1,0,1/12/2025
"@mandipdango","Brain drain huna lai brain hunu ni paryo ni? Brain vako vaye bidesh ma gayera bhada hanne soch aaudai aaudaina thiyo hola.",1,1,1/12/2025
"@madnepalimadhu8606","I am also thinking of it",0,0,1/12/2025
"@gauravmagar11799","Hamro desh ko sabai kuna ma small business industris ra agriculture hudaina hami ley job ne paudaina ani afno desh ma basna ne paudainau😢",0,0,1/12/2025
"@Itsmetairey","sayed aali samaye ho tmlay nai yo desh xodxau..😕",0,0,1/12/2025
"@Lexox999","Yo video sakdo share garau hai 🙏🏻🙏🏻🙏🏻🙏🏻",1,0,1/12/2025
"@khadkabebo2414","Informative video for all nepalese 😊❤",0,0,1/12/2025
"@online_business_pokhara","Main kuro <br>Timi ek le <br>Afno voli ko lagi aaja k gardai xau ? <br><br>Vannay kura hunxa hola jasto lagxa malai <br><br>Everyone as an entity desh banena vanni blanket vitra hat ghusara din rat paltera sutera yo video herni garwra chai hami kailai agadi jani wala xainau tyo pakka xa <br><br>Timi as entity <br>Afu hijo vanda voli better huna aja k gardai xau <br>desh agadi jaos vanera k gardai xau xau <br><br><br>Teskai cumulative effect le desh k hunay replicate garxa hola",0,0,1/12/2025
"@nepalidiy","Yaar kura ta thik ho. For nepal government my family remittance is more valuable than what its own citizen esrning money. I barely make 4-5lakh meanwhile mero gjar matra 1.5l remmott aucha for loan payment",0,0,1/12/2025
"@SafsMagar","अझै ओलि प्रचण्ड शेरेलाइ भोट हालौ मासु चिउरा खाउ 😂😂😅",2,0,1/12/2025
"@piyushsingh6363","jaba samma 2084 ko chunab ma 1/3 (ek tihai janta) polpulation jo bahira desh ma chan..uniharu dashain tihar jastai election bela chutti liyera Nepal ko chunab ma vote halchu nai bhanera aayo bhaney sure naya party ko bahumat aaucha..chahe pashim ko manchey delhi, mumbai ko airport bata ani tya bata train, bus ma or transit liyera border najik airport samma, or bhairahawa ra pokhara international airport bata jasari bhayeni.. tara if dherai bidesh ma bhayeko 2084 ko election ma manchey aayenan bhaney tespachi Nepal ko 40-50 lakh emale, congress ra maobadi sanga bhako members ra karyakarta le vote dinchan taba pheri same purano dal aaucha..main 2084 ko chunab ma bahira bhako nepali janta ko haath ma cha jo nepal ko system bata harera bahira gako chan..",0,0,1/12/2025
"@RajanKarki-hv7pl","well delivered dai",0,0,1/12/2025
"@kannonfrost665","if your country betrays you , you don&#39;t turn back.",0,0,1/12/2025
"@Laughinsquad","Sanjay bata ..😊",0,0,1/12/2025
"@DeepakSharma-qy9et","Yo smseya ko sabhadan bhastrachari neta ko sampati bedesy bank bata firta layuna sake sabai sabadan huxa yo kura ko suruwat garna garure xa.",1,0,1/12/2025
"@nirmalshrestha.3482","Yesto type ko vid tw malae gernae man lagdaena aba tw",0,0,1/12/2025
"@MahonKawar","नयाँ युटुवर साथिहरु यता हाजिर हुम है 😢",0,0,1/12/2025
"@Madiram0","I want to study ca but since its too difficult so i want to involve in IT sector in Nepal. What should I study ? What skill to learn ?<br><br>Please anyone give full authentic advise",1,2,1/12/2025
"@Animeholic-pi","I won&#39;t stay in Nepal, earn and pay tax here so that the kids of the Politicians and Corrupt leaders will enjoy their life abroad!!",1,0,1/12/2025
"@PrabinChaudhary-p4g","Hope our country will developed sooner Jay Nepal 🇳🇵",4,0,1/12/2025
"@TheSsamn","Nepal is collapsing and soon  nepalese  wont be able to enter their own country..",0,0,1/12/2025
"@Gaunbasti","Nepal ko vanda dherai aaru country ko dherai explain gareko xa tnc le",1,0,1/12/2025
"@2025herjourneywithHim","Thank you for your contribution  to the country hopefully our eyes will open soon.",0,0,1/12/2025
"@milannepal6929","background music chai kina ? remove it .",1,0,1/12/2025
"@AasishLimbu-z9r","history ko video",0,0,1/12/2025
"@Yati-F","To my every brother and sister i only want to say after getting experience or 32 35 come in home land and share knowledge to nepali people too",1,0,1/12/2025
"@RoshanBk-w3c","जसरि हुन्छ लाइक भिउज बटाउने हुटहुटिमा लाइक भिउज लाई  मत्लप नगरि जुन कुराहरु उठाइराख्नु भको छ  मनै देखि उच्च सम्मान छ❤❤❤🙏🏿🙏🏿🙏🏿",4,0,1/12/2025
"@Mrhappy360x","It’s all about economics. Until you don’t give economic freedom to rise there is no point talk about democracy. Nepal is for 1% clevers who can cheat and do anything but for those 99% people who want make genuine money it’s hard. See NRN diaspora around world who went out of country with 1 luggage are now millionaires. Why? Who is controlling economics of Nepal? Forget about creating wealth now it’s becoming difficult to save your small earning or ancestral wealth.",3,1,1/12/2025
"@milanpahari4","This type of contents helps a lot to educate youth. Keep it up👏",7,0,1/12/2025
"@Thejuly23rd","Good one Dipesh 👏",2,0,1/12/2025
"@YamBhujel-j8v","♥️🇳🇵 म पनि अहिले साउदीमा हो 🇸🇦♥️",0,0,1/12/2025
"@rayeesuraj7190","About Remittances, it would continue to be  useless until and unless the Government is Influenced to make infrastructure, investment friendly policy by the Rich NRN Communities.",1,0,1/12/2025
"@optionhere6993","पंछी फर्केर आउ....",0,0,1/12/2025
"@sandeepdahit80","This topic came in my English exam. 😙",0,0,1/12/2025
"@AncientReverie-010","Good to see such a great topic. Well put research TNC..",0,0,1/12/2025
"@ArunThapaMagar-j6n","Private company ni ko loot chaliraxa ra jhan sarkarle Pani teti nai sahayog gari raxan   chor ra fataharuko desh vayo ABA ta",0,0,1/12/2025
"@sundarstha1254","❤❤",0,0,1/12/2025
"@Hitman-gl2hc","Diaspora kai kura garda indian haru ko diaspora india sanga ekdumai connected chha,,, but Nepali haru ko case ma NRN ko second generation Nepali le nai Nepal lai ruchaudainan. Why? Ghumifiri kura tehi aaunchha, Diaspora le pani tetibela matrai afno purkhauli desh lai apnauchha jaba purkhauli desh ko ni kehi ijjat/naam chaleko hunchha.",4,3,1/12/2025
"@bholabk6548","I don&#39;t think this is the brain drain rather it is the brain train",0,0,1/12/2025
"@PKfunnyNepal","हामी सर्वसाधारण जनतालाई जहाँ गएपनि आफ्नै देशको माया लाग्छ,याद भइरहेको हुन्छ तर यो निती नियम सरकारले बनाउछ,चलाउछ उनीहरू ले यस्तो कुरा को video हेर्दैनन , बुझ्न चाहादैनन 🇳🇵",8,0,1/12/2025
"@jeevanbhattari3946","Dheri Ramro Lagyo Dai 💜🌹",2,0,1/12/2025
"@Hitman-gl2hc","Settle nai huni gari bidesiney Nepali haru ko demographics pani raakhnu parthyo. Kun Caste/ samudaye ko nepali haru baahiriyeka chhan ? Tesko longterm ma k impact parchha ?",1,0,1/12/2025
"@manishgyawali7527","Binod Kunwar is one of Example who is investing in Nepal in sports sector after fullfilling his own and Household Needs👏👏",117,0,1/12/2025
"@nabinshing1297","Ya babu timi napa aafno kamaiki",0,0,1/12/2025
"@nabinshing1297","jaura ra kamau yo padai mf ho",0,0,1/12/2025
"@RobeeVision","नेपालमा ब्रेन ड्रेन धेरै नै बढ्दैछ। प्रतिभा विदेशिनु देशकै लागि ठूलो क्षति हो We needs to Change This trend.",25,1,1/12/2025
"@Nepaliraistar-j1z","Will viral this video❤",2,0,1/12/2025
"@godziangaming","Nepali youth are going abroad and indian are migrating to nepal <br>I will be no surprised if nepal will be next india 😐",56,18,1/12/2025
"@Kpdsh","hjr kai video ko starting ma ielts ko ads aauxa k vannu aba<a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>",4,2,1/12/2025
"@bikashshrestha1472","<a href=""https://www.youtube.com/watch?v=bO53rJ-r9yM&amp;t=792"">13:12</a> aru ko example dinai pardaina, hijo ko hamro katha here hunxa",1,1,1/12/2025
"@RTM-v2k","Rise<br>Rule<br>Roar",0,2,1/12/2025
"@rohitkushwaha3260","Love form birgunj",0,0,1/12/2025
"@A.Bahumat13","Correction at the start, The news should have said &quot;Daily 4400 Youths go Abroad&quot; insted of 2000 as according of the 2024 Data",5,0,1/12/2025
"@rajendra-2023","Remittance maximum India ra China ma luxury ko saaman kinna ma jane bhaeko le Nepal ma lagani garne kam nai chha.",0,0,1/12/2025
"@bikashshrestha1472","Bro please read alan greenspans &quot;&quot;the age of turbulence &quot; , it will help a lot regarding this topic",0,0,1/12/2025
"@krishnarai7310","Ma panii xordaii xuu xettaiii",0,0,1/12/2025
"@ashok_054","malae ta pugi sakyo ja gayo tei kure kurai garnu parxa na system ramro xa",0,0,1/12/2025
"@swastik6777","Jhat kp moryo vane balla naya nepal banxa",0,0,1/12/2025
"@jmahadevshah4231","नेपाल मा मान्छे नै छैन कस्लाईं व्यापार गर्ने ?? 🤔",0,0,1/12/2025
"@Nepalikathaa-m1i","I am a recent graduate, but I am unemployed",0,2,1/12/2025
"@Trashcontent-69","<a href=""https://www.youtube.com/watch?v=bO53rJ-r9yM&amp;t=785"">13:05</a> is one of the most important point that i personally thought sometime also",1,0,1/12/2025
"@rakshitkhadka8493","Beautifully well balanced argument on Yevgeny Kuznetsov&#39;s theory.<br><br>I would like to add one more criticism to it - the replacement that occurs in the absence of the working population. <br><br>For example: Indian population replacing and taking over jobs, businesses, properties and positions in the absence of working population in Nepal.<br><br>The country does not stand still in vacuum while the diaspora establishes abroad. More likely, it will change into something completely different, leading to more disconnect.",49,2,1/12/2025
"@Trashcontent-69","Editing style is changed ?",1,0,1/12/2025
"@chhabilalrana1733","Ma Nepal Mai garxu vanera basiraako xu.. sakesamma ahi garxu natra last option bahiranai ho",1,0,1/12/2025
"@nepalibabu14437","नागरिकता पुन प्राप्तिकाे व्यवस्था परिबर्तन गरि बिदेशिले पाउनु पर्ने झै प्रकृया बनाउनु पर्छ। र नेपाली नागरिकता त्याग गरेकाे अबधि नेपालमा पुन नागरिकता प्राप्त पछि बसे पछि मात्र सामाजिक सुरक्षामा ल्याउनु  पर्छ।",2,0,1/12/2025
"@mixmatch2754","Tero rahar",1,0,1/12/2025
"@NEPALI_MAN","Dhere ramro video herira maja aayo Tara yaha kasae le kei garna wala xaina sap lae aaf aafnu matlab xah aaf aafnu relatives vanda baira dhere manxe janae mandina kei garna khojo ki pailae darauxan 🫡",0,0,1/12/2025
"@krishnashrestha9353","बिदेश जाने विशेष गरि खाडि जानेहरु प्राय कम सेलेरि र तल्लो स्तरको काम गर्न जान्छन् अनि इज्राएली र आएरिसको उदाहरण दिएर हुन्छ।।।2052 सालको आतंककारी आन्दोलन देखि युवा बिदेश गएको हुन।।यो अझ बढ्ने क्रममा छन ।।।जब सम्म साम्राज्यवादि देशले चाहदैनन् तबसम्म हामि यसरि नै बर्बाद हुने छौ।।।सामाजिक आर्थिक राजनीतिक सास्कृतिक पारिवारिक  जस्ता कुरामा हामि बर्बाद भएको छौ।।यो कहिले सम्म",1,0,1/12/2025
"@SajanTamang-x2l","TNC best research after a long time 😅❤",0,0,1/12/2025
"@sxngc","But dai there is another problem in Nepali people <br>In Nepali most of the old as well as young too <br>Have just fixed there party <br>Like, some has fixed emale and some congress <br>During voting time they chose such kind of political party and for rest five years they just go against for them <br>Shouldn’t they just not vote them",4,3,1/12/2025
"@dipeshgaha346","Such a informative video. Thank You Dipesh bro",0,0,1/12/2025
"@Ajaya-v5d","राम्रो छ मित्र तिम्रो प्रस्तुति",2,0,1/12/2025
"@bhushanshrestha2732","आज  युवाहरू को मुख्य समस्या  अझ भनौं  मुल प्रश्न  देशमा  किन बस्ने ?  आज तपाईं र हामी जस्ता चालीस र पचास  नकटेका युबा हरु ले तीन वटा राजा  चार वटा ब्यबस्था  देखिसकेका छौ ।   आज देशमा  कि त कर  र बाध्यता  ले बस्छ्न कि त रहरले  बस्छन् ।",1,0,1/12/2025
"@ewwww76","Daii bidesh rahar le hoina badhyata le jana lako ho nii maile 12 ma management liye aaba malai software engineering garna man xa vane maile garna paudina yo pani ek reason ho ma bideshinu ko la software engineering padna napaye ni ma cyber security tira janxu vanda ni paudina even though maile +2 ma management with computer leko xu k science nai chahijxa nepal ma j padda nii yo problem kosle bujxa koi le ni bujdaina tei vayera bideshinu mero badhyatah vayeko ho daii",0,3,1/12/2025
"@Srijanchand986","Finally some  great topics ❤❤❤",1,0,1/12/2025
"@AnishBhattarai.07","Good to see such a great topic. Well put research TNC..",10,0,1/12/2025
"@RakeshShahi-e6j","unique research🌟",1,0,1/12/2025
"@sinAdk","Support for you ❤️❤️",1,0,1/12/2025
"@bishalsoni3458","Great topic ❤❤ in nepal now",0,0,1/12/2025
"@SushmaLimbu-l6m","1St",0,0,1/12/2025
"@DhurbaTiwari-s6j","Waiting and exciting for watch your video.. ❤🎉❤🎉",14,0,1/12/2025
